url,title,stars,reviewers,cost,cost_2,cost_3,kindle,kindle_2,kindle_3
https://www.amazon.com.mx/Hands-Data-Science-Marketing-Hwang/dp/1789346347/ref=sr_1_20?__mk_es_MX=%C3%85M%C3%85%C5%BD%C3%95%C3%91&dchild=1&keywords=data+science&qid=1619021523&sr=8-20,Hands-On Data Science for Marketing: Improve your marketing strategies with machine learning using Python and R,4.4,31,905.18,637.0,0.0,0.0,905.18,0.0
https://www.amazon.com.mx/Feature-Engineering-Selection-Practical-Predictive/dp/1138079227/ref=sr_1_101?__mk_es_MX=%C3%85M%C3%85%C5%BD%C3%95%C3%91&dchild=1&keywords=data+science&qid=1619021554&sr=8-101,Feature Engineering and Selection: A Practical Approach for Predictive Models,4.4,30,519.0,279.2,0.0,0.0,519.0,0.0
https://www.amazon.com.mx/Science-Strategy-Dummies-Ulrika-Jagare/dp/1119566258/ref=sr_1_84?__mk_es_MX=%C3%85M%C3%85%C5%BD%C3%95%C3%91&dchild=1&keywords=data+science&qid=1619021539&sr=8-84,Data Science Strategy for Dummies,4.4,23,454.4,342.65,0.0,0.0,454.4,0.0
https://www.amazon.com.mx/Data-Science-Handbook-Insights-Scientists/dp/0692434879/ref=sr_1_61?__mk_es_MX=%C3%85M%C3%85%C5%BD%C3%95%C3%91&dchild=1&keywords=data+science&qid=1619021539&sr=8-61,The Data Science Handbook: Advice and Insights from 25 Amazing Data Scientists,4.4,18,499.8,205.63,0.0,0.0,499.8,0.0
https://www.amazon.com.mx/Big-Data-Artificial-Intelligence-Predictive/dp/1696133726/ref=sr_1_262?__mk_es_MX=%C3%85M%C3%85%C5%BD%C3%95%C3%91&dchild=1&keywords=data+science&qid=1619021599&sr=8-262,"Big Data: A Guide to Big Data Trends, Artificial Intelligence, Machine Learning, Predictive Analytics, Internet of Things, Data Science, Data Analytics, Business Intelligence, and Data Mining",4.4,10,0.0,176.6,0.0,0.0,0.0,0.0
https://www.amazon.com.mx/Machine-Learning-Algorithms-Giuseppe-Bonaccorso/dp/1785889621/ref=sr_1_103?__mk_es_MX=%C3%85M%C3%85%C5%BD%C3%95%C3%91&dchild=1&keywords=data+science&qid=1619021554&sr=8-103,Machine Learning Algorithms: A reference guide to popular algorithms for data science and machine learning,4.4,10,13.85,771.48,0.0,0.0,13.85,0.0
https://www.amazon.com.mx/Data-Science-Scale-Python-Dask/dp/1617295604/ref=sr_1_219?__mk_es_MX=%C3%85M%C3%85%C5%BD%C3%95%C3%91&dchild=1&keywords=data+science&qid=1619021584&sr=8-219,Data Science with Python and Dask,4.4,8,912.45,0.0,0.0,0.0,912.45,0.0
https://www.amazon.com.mx/Introduction-Text-Mining-Research-Collection/dp/1506337007/ref=sr_1_247?__mk_es_MX=%C3%85M%C3%85%C5%BD%C3%95%C3%91&dchild=1&keywords=data+science&qid=1619021599&sr=8-247,"An Introduction to Text Mining: Research Design, Data Collection, and Analysis",4.4,7,148.52,154.0,0.0,0.0,148.52,0.0
https://www.amazon.com.mx/Fundamentals-Data-Science-Step-Step/dp/1693798921/ref=sr_1_136?__mk_es_MX=%C3%85M%C3%85%C5%BD%C3%95%C3%91&dchild=1&keywords=data+science&qid=1619021554&sr=8-136,Fundamentals of Data Science: Take the first Step to Become a Data Scientist: 1,4.4,4,0.0,0.0,0.0,0.0,0.0,0.0
https://www.amazon.com.mx/Geographical-Data-Science-Spatial-Analysis/dp/1526449366/ref=sr_1_45?__mk_es_MX=%C3%85M%C3%85%C5%BD%C3%95%C3%91&dchild=1&keywords=data+science&qid=1619021523&sr=8-45,Geographical Data Science and Spatial Data Analysis: An Introduction in R,4.4,3,85.84,701.15,0.0,0.0,85.84,0.0
https://www.amazon.com.mx/Practical-Data-Science-Python-Synthesizing/dp/1484248589/ref=sr_1_131?__mk_es_MX=%C3%85M%C3%85%C5%BD%C3%95%C3%91&dchild=1&keywords=data+science&qid=1619021554&sr=8-131,Practical Data Science with Python 3: Synthesizing Actionable Insights from Data,4.4,3,709.64,684.66,0.0,0.0,709.64,0.0
https://www.amazon.com.mx/Data-Science-Big-Analytics-Discovering/dp/111887613X/ref=sr_1_58?__mk_es_MX=%C3%85M%C3%85%C5%BD%C3%95%C3%91&dchild=1&keywords=data+science&qid=1619021539&sr=8-58,"Data Science and Big Data Analytics: Discovering, Analyzing, Visualizing and Presenting Data",4.3,130,0.0,897.0,0.0,0.0,0.0,0.0
https://www.amazon.com.mx/Doing-Data-Science-Cathy-ONeil/dp/1449358659/ref=sr_1_37?__mk_es_MX=%C3%85M%C3%85%C5%BD%C3%95%C3%91&dchild=1&keywords=data+science&qid=1619021523&sr=8-37,Doing Data Science,4.3,118,137.91,307.0,0.0,0.0,137.91,0.0
https://www.amazon.com.mx/Ethics-Data-Science-English-Loukides-ebook/dp/B07GTC8ZN7/ref=sr_1_269?__mk_es_MX=%C3%85M%C3%85%C5%BD%C3%95%C3%91&dchild=1&keywords=data+science&qid=1619021599&sr=8-269,Ethics and Data Science (English Edition),4.3,90,0.0,0.0,0.0,0.0,0.0,0.0
https://www.amazon.com.mx/Data-Governance-Sustain-Effective-Program/dp/0124158293/ref=sr_1_297?__mk_es_MX=%C3%85M%C3%85%C5%BD%C3%95%C3%91&dchild=1&keywords=data+science&qid=1619021615&sr=8-297,"Data Governance: How to Design, Deploy and Sustain an Effective Data Governance Program",4.3,70,0.0,598.0,0.0,0.0,0.0,0.0
https://www.amazon.com.mx/Python-Data-Science-Dummies-Mueller/dp/1119547628/ref=sr_1_88?__mk_es_MX=%C3%85M%C3%85%C5%BD%C3%95%C3%91&dchild=1&keywords=data+science&qid=1619021539&sr=8-88,Python for Data Science for Dummies,4.3,66,484.75,581.6,0.0,0.0,484.75,0.0
https://www.amazon.com.mx/Python-Programming-Hands-Beginners-Learning/dp/1801096996/ref=sr_1_104?__mk_es_MX=%C3%85M%C3%85%C5%BD%C3%95%C3%91&dchild=1&keywords=data+science&qid=1619021554&sr=8-104,Python: This Book Includes: Learn How To Develop Programs And Apps In 7 Days With Python Programming And Start Deep Hands-on Learning For Beginners of Data Science And Machine Learning.,4.3,47,649.0,851.81,0.0,0.0,649.0,0.0
https://www.amazon.com.mx/Data-Science-Google-Cloud-Platform/dp/1491974567/ref=sr_1_95?__mk_es_MX=%C3%85M%C3%85%C5%BD%C3%95%C3%91&dchild=1&keywords=data+science&qid=1619021539&sr=8-95,Data Science on the Google Cloud Platform: Implementing End-To-End Real-Time Data Pipelines: From Ingest to Machine Learning,4.3,44,960.8,748.7,0.0,0.0,960.8,0.0
https://www.amazon.com.mx/Anal%C3%ADtica-datos-recopilaci%C3%B3n-inteligencia-empresarial/dp/1950922499/ref=sr_1_156?__mk_es_MX=%C3%85M%C3%85%C5%BD%C3%95%C3%91&dchild=1&keywords=data+science&qid=1619021569&sr=8-156,"Analítica de datos: La guía definitiva de análisis de Big Data para empresas, técnicas de minería de datos, recopilación de datos y conceptos de inteligencia empresarial",4.3,37,342.31,95.45,0.0,0.0,342.31,0.0
https://www.amazon.com.mx/Tarjeta-term%C3%B3metro-termopar-temperatura-registrador/dp/B01HD4WMS8/ref=sr_1_185?__mk_es_MX=%C3%85M%C3%85%C5%BD%C3%95%C3%91&dchild=1&keywords=data+science&qid=1619021569&sr=8-185,Termómetro termopar tipo K de 4 canales multicanal tarjeta SD registrador de datos temperatura con sonido y alarma LED + sensor de cable de 2 bolas,4.3,33,0.0,0.0,451.78,0.0,0.0,0.0
https://www.amazon.com.mx/Big-Data-MBA-Business-Strategies/dp/1119181119/ref=sr_1_14?__mk_es_MX=%C3%85M%C3%85%C5%BD%C3%95%C3%91&dchild=1&keywords=data+science&qid=1619021523&sr=8-14,Big Data MBA: Driving Business Strategies with Data Science,4.3,29,825.95,598.0,0.0,0.0,825.95,0.0
https://www.amazon.com.mx/Data-Structures-Algorithm-Analysis-C/dp/048648582X/ref=sr_1_121?__mk_es_MX=%C3%85M%C3%85%C5%BD%C3%95%C3%91&dchild=1&keywords=data+science&qid=1619021554&sr=8-121,Data Structures & Algorithm Analysis in C++,4.3,29,640.61,319.67,0.0,0.0,640.61,0.0
https://www.amazon.com.mx/Foundations-Architecting-Data-Solutions-Successful/dp/1492038741/ref=sr_1_224?__mk_es_MX=%C3%85M%C3%85%C5%BD%C3%95%C3%91&dchild=1&keywords=data+science&qid=1619021584&sr=8-224,Foundations for Architecting Data Solutions: Managing Successful Data Projects,4.3,29,807.4,409.0,0.0,0.0,807.4,0.0
https://www.amazon.com.mx/Hands-Google-Data-Studio-Citizens/dp/1119616085/ref=sr_1_214?__mk_es_MX=%C3%85M%C3%85%C5%BD%C3%95%C3%91&dchild=1&keywords=data+science&qid=1619021584&sr=8-214,Hands on with Google Data Studio: A Data Citizen's Survival Guide,4.3,14,567.37,664.8,0.0,0.0,567.37,0.0
https://www.amazon.com.mx/Data-Sketches-Nadieh-Bremer/dp/0367000083/ref=sr_1_119?__mk_es_MX=%C3%85M%C3%85%C5%BD%C3%95%C3%91&dchild=1&keywords=data+science&qid=1619021554&sr=8-119,"Data Sketches: A Journey of Imagination, Exploration, and Beautiful Data Visualizations",4.3,14,128.22,999.0,0.0,0.0,128.22,0.0
https://www.amazon.com.mx/Basketball-Data-Science-Applications-R/dp/1138600814/ref=sr_1_51?__mk_es_MX=%C3%85M%C3%85%C5%BD%C3%95%C3%91&dchild=1&keywords=data+science&qid=1619021539&sr=8-51,Basketball Data Science: With Applications in R,4.3,8,343.4,959.2,0.0,0.0,343.4,0.0
